"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,12,19,1714,1710,4,2053,2047,6,"B6",415,"N804JB","JFK","SFO",363,2586,17,10,2013-12-19 17:00:00
2013,12,19,1737,1700,37,2125,2039,46,"UA",512,"N502UA","JFK","SFO",364,2586,17,0,2013-12-19 17:00:00
2013,12,19,1747,1745,2,2137,2125,12,"AA",177,"N327AA","JFK","SFO",369,2586,17,45,2013-12-19 17:00:00
2013,12,19,1813,1530,163,2137,1909,148,"UA",257,"N546UA","JFK","SFO",353,2586,15,30,2013-12-19 15:00:00
2013,12,19,1905,1855,10,2241,2235,6,"VX",29,"N627VA","JFK","SFO",357,2586,18,55,2013-12-19 18:00:00
2013,12,19,1920,1900,20,2252,2249,3,"DL",435,"N707TW","JFK","SFO",357,2586,19,0,2013-12-19 19:00:00
2013,12,19,1922,1830,52,2234,2221,13,"UA",389,"N587UA","JFK","SFO",342,2586,18,30,2013-12-19 18:00:00
2013,12,19,2037,2021,16,28,2357,31,"B6",915,"N805JB","JFK","SFO",370,2586,20,21,2013-12-19 20:00:00
2013,12,20,1549,1530,19,1938,1909,29,"UA",257,"N590UA","JFK","SFO",382,2586,15,30,2013-12-20 15:00:00
2013,12,20,1636,1630,6,2034,2010,24,"VX",27,"N630VA","JFK","SFO",376,2586,16,30,2013-12-20 16:00:00
2013,12,20,1645,1600,45,2023,1948,35,"DL",409,"N703TW","JFK","SFO",370,2586,16,0,2013-12-20 16:00:00
2013,12,20,1709,1710,-1,2055,2047,8,"B6",415,"N643JB","JFK","SFO",382,2586,17,10,2013-12-20 17:00:00
2013,12,20,1730,1730,0,2114,2112,2,"DL",434,"N706TW","JFK","SFO",373,2586,17,30,2013-12-20 17:00:00
2013,12,20,1800,1745,15,2211,2125,46,"AA",177,"N335AA","JFK","SFO",400,2586,17,45,2013-12-20 17:00:00
2013,12,20,1838,1830,8,2245,2221,24,"UA",389,"N587UA","JFK","SFO",374,2586,18,30,2013-12-20 18:00:00
2013,12,20,2009,1900,69,2350,2249,61,"DL",435,"N710TW","JFK","SFO",363,2586,19,0,2013-12-20 19:00:00
2013,12,20,2030,2021,9,8,2357,11,"B6",915,"N804JB","JFK","SFO",373,2586,20,21,2013-12-20 20:00:00
2013,12,21,836,800,36,1139,1135,4,"AA",59,"N357AA","JFK","SFO",340,2586,8,0,2013-12-21 08:00:00
2013,12,22,826,800,26,1146,1135,11,"AA",59,"N377AA","JFK","SFO",348,2586,8,0,2013-12-22 08:00:00
2013,12,22,1644,1630,14,2038,2010,28,"VX",27,"N624VA","JFK","SFO",364,2586,16,30,2013-12-22 16:00:00
2013,12,22,1730,1700,30,2048,2039,9,"UA",512,"N590UA","JFK","SFO",340,2586,17,0,2013-12-22 17:00:00
2013,12,22,1800,1710,50,2200,2047,73,"B6",415,"N789JB","JFK","SFO",358,2586,17,10,2013-12-22 17:00:00
2013,12,22,1838,1830,8,2236,2221,15,"UA",389,"N510UA","JFK","SFO",361,2586,18,30,2013-12-22 18:00:00
2013,12,22,1855,1855,0,2237,2235,2,"VX",29,"N629VA","JFK","SFO",357,2586,18,55,2013-12-22 18:00:00
2013,12,22,1935,1745,110,2314,2125,109,"AA",177,"N335AA","JFK","SFO",352,2586,17,45,2013-12-22 17:00:00
2013,12,22,2027,2021,6,1,2357,4,"B6",915,"N804JB","JFK","SFO",348,2586,20,21,2013-12-22 20:00:00
2013,12,23,1012,850,82,1332,1228,64,"B6",15,"N705JB","JFK","SFO",353,2586,8,50,2013-12-23 08:00:00
2013,12,23,1639,1630,9,2032,2010,22,"VX",27,"N639VA","JFK","SFO",367,2586,16,30,2013-12-23 16:00:00
2013,12,23,1722,1710,12,2056,2047,9,"B6",415,"N804JB","JFK","SFO",357,2586,17,10,2013-12-23 17:00:00
2013,12,23,1759,1745,14,2136,2125,11,"AA",177,"N328AA","JFK","SFO",357,2586,17,45,2013-12-23 17:00:00
2013,12,23,1810,1730,40,2158,2112,46,"DL",434,"N706TW","JFK","SFO",362,2586,17,30,2013-12-23 17:00:00
2013,12,23,1841,1830,11,2301,2221,40,"UA",389,"N546UA","JFK","SFO",364,2586,18,30,2013-12-23 18:00:00
2013,12,23,1919,1855,24,2308,2235,33,"VX",29,"N642VA","JFK","SFO",361,2586,18,55,2013-12-23 18:00:00
2013,12,24,804,800,4,1144,1135,9,"AA",59,"N377AA","JFK","SFO",364,2586,8,0,2013-12-24 08:00:00
2013,12,24,850,850,0,1237,1228,9,"B6",15,"N569JB","JFK","SFO",369,2586,8,50,2013-12-24 08:00:00
2013,12,24,1317,1300,17,1643,1633,10,"DL",432,"N709TW","JFK","SFO",359,2586,13,0,2013-12-24 13:00:00
2013,12,24,1700,1700,0,2046,2039,7,"UA",512,"N597UA","JFK","SFO",363,2586,17,0,2013-12-24 17:00:00
2013,12,24,2016,1530,286,2326,1915,251,"AA",85,"N374AA","JFK","SFO",341,2586,15,30,2013-12-24 15:00:00
2013,12,25,730,730,0,1113,1110,3,"VX",11,"N849VA","JFK","SFO",373,2586,7,30,2013-12-25 07:00:00
2013,12,26,644,600,44,949,937,12,"UA",303,"N598UA","JFK","SFO",339,2586,6,0,2013-12-26 06:00:00
2013,12,27,1724,1710,14,2058,2047,11,"B6",415,"N807JB","JFK","SFO",353,2586,17,10,2013-12-27 17:00:00
2013,12,27,1756,1730,26,2131,2112,19,"DL",434,"N713TW","JFK","SFO",352,2586,17,30,2013-12-27 17:00:00
2013,12,27,1858,1900,-2,2250,2249,1,"DL",435,"N721TW","JFK","SFO",352,2586,19,0,2013-12-27 19:00:00
2013,12,27,2028,1830,118,2335,2221,74,"UA",389,"N587UA","JFK","SFO",342,2586,18,30,2013-12-27 18:00:00
2013,12,28,1901,1900,1,2256,2249,7,"DL",435,"N709TW","JFK","SFO",358,2586,19,0,2013-12-28 19:00:00
2013,12,28,2201,2021,100,125,2357,88,"B6",915,"N524JB","JFK","SFO",354,2586,20,21,2013-12-28 20:00:00
2013,12,29,1049,1035,14,1417,1405,12,"VX",23,"N637VA","JFK","SFO",348,2586,10,35,2013-12-29 10:00:00
2013,12,29,1525,1530,-5,1912,1909,3,"UA",257,"N589UA","JFK","SFO",339,2586,15,30,2013-12-29 15:00:00
2013,12,29,1532,1530,2,1931,1915,16,"AA",85,"N359AA","JFK","SFO",349,2586,15,30,2013-12-29 15:00:00
2013,12,29,1656,1630,26,2127,2010,77,"VX",27,"N636VA","JFK","SFO",364,2586,16,30,2013-12-29 16:00:00
2013,12,29,1707,1700,7,2114,2039,35,"UA",512,"N568UA","JFK","SFO",353,2586,17,0,2013-12-29 17:00:00
2013,12,29,1709,1710,-1,2125,2047,38,"B6",415,"N529JB","JFK","SFO",358,2586,17,10,2013-12-29 17:00:00
2013,12,29,1800,1730,30,2155,2112,43,"DL",434,"N727TW","JFK","SFO",345,2586,17,30,2013-12-29 17:00:00
2013,12,29,1915,1900,15,2250,2249,1,"DL",435,"N705TW","JFK","SFO",347,2586,19,0,2013-12-29 19:00:00
2013,12,29,1919,1830,49,2308,2221,47,"UA",389,"N590UA","JFK","SFO",360,2586,18,30,2013-12-29 18:00:00
2013,12,29,1934,1855,39,2253,2235,18,"VX",29,"N621VA","JFK","SFO",359,2586,18,55,2013-12-29 18:00:00
2013,12,29,1959,1745,134,2337,2125,132,"AA",177,"N338AA","JFK","SFO",349,2586,17,45,2013-12-29 17:00:00
2013,12,29,2046,2021,25,43,2357,46,"B6",915,"N768JB","JFK","SFO",356,2586,20,21,2013-12-29 20:00:00
2013,12,30,600,600,0,1011,937,34,"UA",303,"N510UA","JFK","SFO",362,2586,6,0,2013-12-30 06:00:00
2013,12,30,850,850,0,1240,1228,12,"B6",15,"N828JB","JFK","SFO",365,2586,8,50,2013-12-30 08:00:00
2013,12,30,1039,1035,4,1417,1405,12,"VX",23,"N624VA","JFK","SFO",373,2586,10,35,2013-12-30 10:00:00
2013,12,30,1639,1630,9,2022,2010,12,"VX",27,"N639VA","JFK","SFO",372,2586,16,30,2013-12-30 16:00:00
2013,12,30,1746,1745,1,2127,2125,2,"AA",177,"N339AA","JFK","SFO",370,2586,17,45,2013-12-30 17:00:00
2013,12,30,1858,1900,-2,2255,2249,6,"DL",435,"N702TW","JFK","SFO",363,2586,19,0,2013-12-30 19:00:00
2013,12,30,2023,2021,2,2400,2357,3,"B6",915,"N592JB","JFK","SFO",358,2586,20,21,2013-12-30 20:00:00
2013,12,30,2035,1830,125,8,2221,107,"UA",389,"N510UA","JFK","SFO",364,2586,18,30,2013-12-30 18:00:00
2013,12,30,2202,1710,292,130,2047,283,"B6",415,"N595JB","JFK","SFO",361,2586,17,10,2013-12-30 17:00:00
2013,12,31,731,730,1,1123,1110,13,"VX",11,"N842VA","JFK","SFO",381,2586,7,30,2013-12-31 07:00:00
2013,12,31,757,800,-3,1145,1135,10,"AA",59,"N357AA","JFK","SFO",367,2586,8,0,2013-12-31 08:00:00
2013,12,31,802,600,122,1157,937,140,"UA",303,"N505UA","JFK","SFO",381,2586,6,0,2013-12-31 06:00:00
2013,12,31,1035,1035,0,1423,1405,18,"VX",23,"N631VA","JFK","SFO",384,2586,10,35,2013-12-31 10:00:00
2013,12,31,1300,1300,0,1640,1633,7,"DL",432,"N710TW","JFK","SFO",383,2586,13,0,2013-12-31 13:00:00
2013,12,31,1533,1530,3,1918,1915,3,"AA",85,"N393AA","JFK","SFO",371,2586,15,30,2013-12-31 15:00:00
2013,12,31,1559,1600,-1,1948,1943,5,"DL",409,"N721TW","JFK","SFO",380,2586,16,0,2013-12-31 16:00:00
2013,12,31,1625,1630,-5,2014,2010,4,"VX",27,"N623VA","JFK","SFO",376,2586,16,30,2013-12-31 16:00:00
2013,12,31,1710,1710,0,2125,2047,38,"B6",415,"N827JB","JFK","SFO",377,2586,17,10,2013-12-31 17:00:00
2013,12,31,1740,1730,10,2115,2107,8,"DL",434,"N718TW","JFK","SFO",358,2586,17,30,2013-12-31 17:00:00
2013,12,31,1742,1745,-3,2134,2125,9,"AA",177,"N319AA","JFK","SFO",386,2586,17,45,2013-12-31 17:00:00
2013,12,31,1857,1900,-3,2246,2244,2,"DL",435,"N706TW","JFK","SFO",368,2586,19,0,2013-12-31 19:00:00
2013,12,31,2031,2021,10,2358,2357,1,"B6",915,"N821JB","JFK","SFO",364,2586,20,21,2013-12-31 20:00:00
2013,2,1,756,747,9,1129,1126,3,"B6",643,"N789JB","JFK","SFO",369,2586,7,47,2013-02-01 07:00:00
2013,2,1,1526,1530,-4,1915,1910,5,"AA",85,"N381AA","JFK","SFO",365,2586,15,30,2013-02-01 15:00:00
2013,2,1,1606,1429,97,1942,1754,108,"UA",257,"N510UA","JFK","SFO",364,2586,14,29,2013-02-01 14:00:00
2013,2,2,601,600,1,930,927,3,"UA",303,"N532UA","JFK","SFO",371,2586,6,0,2013-02-02 06:00:00
2013,2,2,652,700,-8,1049,1045,4,"DL",1865,"N711ZX","JFK","SFO",390,2586,7,0,2013-02-02 07:00:00
2013,2,2,745,745,0,1136,1125,11,"AA",59,"N353AA","JFK","SFO",390,2586,7,45,2013-02-02 07:00:00
2013,2,2,756,747,9,1147,1126,21,"B6",643,"N779JB","JFK","SFO",387,2586,7,47,2013-02-02 07:00:00
2013,2,2,1122,1030,52,1455,1355,60,"AA",179,"N375AA","JFK","SFO",371,2586,10,30,2013-02-02 10:00:00
2013,2,2,1430,1430,0,1756,1755,1,"UA",394,"N557UA","JFK","SFO",357,2586,14,30,2013-02-02 14:00:00
2013,2,2,1540,1530,10,1916,1910,6,"AA",85,"N367AA","JFK","SFO",367,2586,15,30,2013-02-02 15:00:00
2013,2,3,613,559,14,1008,930,38,"UA",691,"N502UA","JFK","SFO",367,2586,5,59,2013-02-03 05:00:00
2013,2,3,744,745,-1,1200,1125,35,"AA",59,"N332AA","JFK","SFO",373,2586,7,45,2013-02-03 07:00:00
2013,2,3,751,747,4,1127,1126,1,"B6",643,"N630JB","JFK","SFO",369,2586,7,47,2013-02-03 07:00:00
2013,2,3,759,800,-1,1135,1125,10,"UA",397,"N505UA","JFK","SFO",368,2586,8,0,2013-02-03 08:00:00
2013,2,3,1026,1031,-5,1414,1403,11,"B6",641,"N583JB","JFK","SFO",370,2586,10,31,2013-02-03 10:00:00
2013,2,3,1036,1030,6,1411,1355,16,"AA",179,"N381AA","JFK","SFO",362,2586,10,30,2013-02-03 10:00:00
2013,2,3,1833,1830,3,2205,2202,3,"UA",272,"N512UA","JFK","SFO",353,2586,18,30,2013-02-03 18:00:00
2013,2,4,657,700,-3,1034,1025,9,"UA",799,"N510UA","JFK","SFO",362,2586,7,0,2013-02-04 07:00:00
2013,2,4,747,745,2,1214,1125,49,"AA",59,"N399AA","JFK","SFO",422,2586,7,45,2013-02-04 07:00:00
2013,2,4,1054,1100,-6,1432,1425,7,"UA",642,"N560UA","JFK","SFO",359,2586,11,0,2013-02-04 11:00:00
2013,2,4,1056,1000,56,1448,1341,67,"DL",1765,"N703TW","JFK","SFO",367,2586,10,0,2013-02-04 10:00:00
2013,2,4,1107,1030,37,1440,1355,45,"AA",179,"N343AA","JFK","SFO",360,2586,10,30,2013-02-04 10:00:00
2013,2,4,1107,1030,37,1436,1415,21,"VX",23,"N839VA","JFK","SFO",357,2586,10,30,2013-02-04 10:00:00
2013,2,4,1122,1031,51,1501,1402,59,"B6",641,"N715JB","JFK","SFO",359,2586,10,31,2013-02-04 10:00:00
2013,2,4,1558,1530,28,1944,1910,34,"AA",85,"N351AA","JFK","SFO",356,2586,15,30,2013-02-04 15:00:00
2013,2,4,1747,1630,77,2111,2015,56,"VX",27,"N851VA","JFK","SFO",359,2586,16,30,2013-02-04 16:00:00
2013,2,4,1839,1745,54,2156,2120,36,"AA",177,"N323AA","JFK","SFO",347,2586,17,45,2013-02-04 17:00:00
2013,2,4,2000,1855,65,2323,2240,43,"VX",29,"N628VA","JFK","SFO",361,2586,18,55,2013-02-04 18:00:00
2013,2,5,554,600,-6,1001,925,36,"UA",303,"N525UA","JFK","SFO",377,2586,6,0,2013-02-05 06:00:00
2013,2,5,656,700,-4,1104,1025,39,"UA",799,"N560UA","JFK","SFO",366,2586,7,0,2013-02-05 07:00:00
2013,2,5,744,745,-1,1133,1125,8,"AA",59,"N383AA","JFK","SFO",366,2586,7,45,2013-02-05 07:00:00
2013,2,5,812,800,12,1159,1125,34,"UA",397,"N502UA","JFK","SFO",369,2586,8,0,2013-02-05 08:00:00
2013,2,5,1100,1100,0,1437,1425,12,"UA",816,"N532UA","JFK","SFO",365,2586,11,0,2013-02-05 11:00:00
2013,2,5,1201,1030,91,1613,1355,138,"AA",179,"N399AA","JFK","SFO",410,2586,10,30,2013-02-05 10:00:00
2013,2,5,1416,1429,-13,1804,1754,10,"UA",257,"N505UA","JFK","SFO",369,2586,14,29,2013-02-05 14:00:00
2013,2,5,1719,1725,-6,2108,2050,18,"UA",512,"N508UA","JFK","SFO",368,2586,17,25,2013-02-05 17:00:00
2013,2,5,1749,1745,4,2126,2120,6,"AA",177,"N328AA","JFK","SFO",369,2586,17,45,2013-02-05 17:00:00
2013,2,5,1820,1830,-10,2203,2202,1,"UA",272,"N512UA","JFK","SFO",367,2586,18,30,2013-02-05 18:00:00
2013,2,6,559,600,-1,939,925,14,"UA",303,"N560UA","JFK","SFO",362,2586,6,0,2013-02-06 06:00:00
2013,2,6,658,700,-2,1045,1025,20,"UA",799,"N502UA","JFK","SFO",365,2586,7,0,2013-02-06 07:00:00
2013,2,6,755,800,-5,1138,1125,13,"UA",397,"N532UA","JFK","SFO",367,2586,8,0,2013-02-06 08:00:00
2013,2,6,1027,1030,-3,1403,1355,8,"AA",179,"N382AA","JFK","SFO",362,2586,10,30,2013-02-06 10:00:00
2013,2,6,1538,1429,69,1852,1754,58,"UA",257,"N505UA","JFK","SFO",353,2586,14,29,2013-02-06 14:00:00
2013,2,6,1727,1725,2,2124,2050,34,"UA",512,"N512UA","JFK","SFO",391,2586,17,25,2013-02-06 17:00:00
2013,2,6,1937,1830,67,2245,2202,43,"UA",272,"N560UA","JFK","SFO",342,2586,18,30,2013-02-06 18:00:00
2013,2,7,558,600,-2,940,925,15,"UA",303,"N510UA","JFK","SFO",367,2586,6,0,2013-02-07 06:00:00
2013,2,7,804,800,4,1127,1125,2,"UA",397,"N525UA","JFK","SFO",363,2586,8,0,2013-02-07 08:00:00
2013,2,7,1029,1030,-1,1406,1355,11,"AA",179,"N352AA","JFK","SFO",371,2586,10,30,2013-02-07 10:00:00
2013,2,7,1524,1429,55,1854,1754,60,"UA",257,"N512UA","JFK","SFO",359,2586,14,29,2013-02-07 14:00:00
2013,2,7,1610,1530,40,1945,1910,35,"AA",85,"N399AA","JFK","SFO",368,2586,15,30,2013-02-07 15:00:00
2013,2,7,1723,1725,-2,2107,2050,17,"UA",512,"N508UA","JFK","SFO",375,2586,17,25,2013-02-07 17:00:00
2013,2,8,553,600,-7,1012,925,47,"UA",303,"N505UA","JFK","SFO",362,2586,6,0,2013-02-08 06:00:00
2013,2,8,706,700,6,1113,1025,48,"UA",799,"N525UA","JFK","SFO",356,2586,7,0,2013-02-08 07:00:00
2013,2,8,747,747,0,1139,1125,14,"B6",643,"N636JB","JFK","SFO",357,2586,7,47,2013-02-08 07:00:00
2013,2,8,748,745,3,1137,1125,12,"AA",59,"N352AA","JFK","SFO",363,2586,7,45,2013-02-08 07:00:00
2013,2,8,801,800,1,1158,1125,33,"UA",397,"N557UA","JFK","SFO",358,2586,8,0,2013-02-08 08:00:00
2013,2,8,805,730,35,1143,1115,28,"VX",11,"N844VA","JFK","SFO",359,2586,7,30,2013-02-08 07:00:00
2013,2,8,1101,1030,31,1416,1415,1,"VX",23,"N633VA","JFK","SFO",358,2586,10,30,2013-02-08 10:00:00
2013,2,8,1511,1429,42,1850,1754,56,"UA",257,"N532UA","JFK","SFO",352,2586,14,29,2013-02-08 14:00:00
2013,2,9,1658,1630,28,2017,2015,2,"VX",27,"N849VA","JFK","SFO",353,2586,16,30,2013-02-09 16:00:00
2013,2,9,1738,1700,38,2132,2049,43,"DL",31,"N704X","JFK","SFO",350,2586,17,0,2013-02-09 17:00:00
2013,2,9,1754,1725,29,2118,2055,23,"UA",512,"N560UA","JFK","SFO",345,2586,17,25,2013-02-09 17:00:00
2013,2,9,1937,1900,37,2306,2301,5,"DL",1465,"N624AG","JFK","SFO",345,2586,19,0,2013-02-09 19:00:00
2013,2,10,815,745,30,1133,1125,8,"AA",59,"N361AA","JFK","SFO",350,2586,7,45,2013-02-10 07:00:00
2013,2,10,837,800,37,1228,1125,63,"UA",397,"N502UA","JFK","SFO",361,2586,8,0,2013-02-10 08:00:00
2013,2,11,700,700,0,1107,1025,42,"UA",799,"N508UA","JFK","SFO",330,2586,7,0,2013-02-11 07:00:00
2013,2,11,1830,1745,45,2133,2120,13,"AA",177,"N361AA","JFK","SFO",341,2586,17,45,2013-02-11 17:00:00
2013,2,11,1910,1830,40,2204,2202,2,"UA",272,"N532UA","JFK","SFO",332,2586,18,30,2013-02-11 18:00:00
2013,2,11,1950,1855,55,2307,2240,27,"VX",29,"N621VA","JFK","SFO",344,2586,18,55,2013-02-11 18:00:00
2013,2,11,2026,1950,36,2345,2334,11,"B6",645,"N804JB","JFK","SFO",354,2586,19,50,2013-02-11 19:00:00
2013,2,11,2045,1630,255,2340,2015,205,"VX",27,"N843VA","JFK","SFO",336,2586,16,30,2013-02-11 16:00:00
2013,2,12,658,700,-2,1040,1025,15,"UA",799,"N508UA","JFK","SFO",333,2586,7,0,2013-02-12 07:00:00
2013,2,12,1101,1031,30,1405,1402,3,"B6",641,"N775JB","JFK","SFO",341,2586,10,31,2013-02-12 10:00:00
2013,2,12,2159,1830,209,118,2202,196,"UA",272,"N508UA","JFK","SFO",344,2586,18,30,2013-02-12 18:00:00
2013,2,13,1434,1429,5,1807,1802,5,"UA",1038,"N26123","JFK","SFO",359,2586,14,29,2013-02-13 14:00:00
2013,2,13,1944,1855,49,2256,2240,16,"VX",29,"N631VA","JFK","SFO",345,2586,18,55,2013-02-13 18:00:00
2013,2,14,1746,1630,76,2107,2015,52,"VX",27,"N836VA","JFK","SFO",358,2586,16,30,2013-02-14 16:00:00
2013,2,14,1901,1530,211,2211,1910,181,"AA",85,"N352AA","JFK","SFO",344,2586,15,30,2013-02-14 15:00:00
2013,2,15,659,700,-1,1028,1025,3,"UA",309,"N525UA","JFK","SFO",339,2586,7,0,2013-02-15 07:00:00
2013,2,15,1208,1030,98,1512,1355,77,"AA",179,"N353AA","JFK","SFO",343,2586,10,30,2013-02-15 10:00:00
2013,2,15,1805,1745,20,2122,2120,2,"AA",177,"N335AA","JFK","SFO",338,2586,17,45,2013-02-15 17:00:00
2013,2,16,619,610,9,948,935,13,"UA",303,"N532UA","JFK","SFO",355,2586,6,10,2013-02-16 06:00:00
2013,2,17,602,605,-3,936,930,6,"UA",303,"N560UA","JFK","SFO",367,2586,6,5,2013-02-17 06:00:00
2013,2,17,802,804,-2,1142,1129,13,"UA",397,"N510UA","JFK","SFO",367,2586,8,4,2013-02-17 08:00:00
2013,2,17,1047,1035,12,1406,1404,2,"B6",641,"N652JB","JFK","SFO",353,2586,10,35,2013-02-17 10:00:00
2013,2,17,1056,1100,-4,1431,1425,6,"UA",642,"N512UA","JFK","SFO",359,2586,11,0,2013-02-17 11:00:00
2013,2,17,1602,1329,153,2006,1655,191,"UA",519,"N557UA","JFK","SFO",378,2586,13,29,2013-02-17 13:00:00
2013,2,17,1747,1745,2,2128,2120,8,"AA",177,"N332AA","JFK","SFO",372,2586,17,45,2013-02-17 17:00:00
2013,2,17,1838,1838,0,2212,2210,2,"UA",389,"N505UA","JFK","SFO",365,2586,18,38,2013-02-17 18:00:00
2013,2,17,2044,1935,69,11,2316,55,"B6",645,"N784JB","JFK","SFO",361,2586,19,35,2013-02-17 19:00:00
2013,2,18,659,700,-1,1053,1025,28,"UA",309,"N510UA","JFK","SFO",362,2586,7,0,2013-02-18 07:00:00
2013,2,18,711,600,71,1028,925,63,"UA",303,"N525UA","JFK","SFO",357,2586,6,0,2013-02-18 06:00:00
2013,2,18,803,736,27,1149,1115,34,"B6",643,"N535JB","JFK","SFO",372,2586,7,36,2013-02-18 07:00:00
2013,2,18,915,804,71,1255,1129,86,"UA",397,"N502UA","JFK","SFO",366,2586,8,4,2013-02-18 08:00:00
2013,2,18,1043,1030,13,1438,1355,43,"AA",179,"N374AA","JFK","SFO",387,2586,10,30,2013-02-18 10:00:00
2013,2,18,1056,1035,21,1441,1404,37,"B6",641,"N648JB","JFK","SFO",366,2586,10,35,2013-02-18 10:00:00
2013,2,18,1107,1110,-3,1458,1440,18,"UA",642,"N560UA","JFK","SFO",362,2586,11,10,2013-02-18 11:00:00
2013,2,18,1527,1430,57,1903,1815,48,"DL",1322,"N711ZX","JFK","SFO",358,2586,14,30,2013-02-18 14:00:00
2013,2,19,557,600,-3,933,925,8,"UA",303,"N505UA","JFK","SFO",370,2586,6,0,2013-02-19 06:00:00
2013,2,19,751,736,15,1125,1115,10,"B6",643,"N535JB","JFK","SFO",373,2586,7,36,2013-02-19 07:00:00
2013,2,19,1156,1110,46,1528,1440,48,"UA",642,"N508UA","JFK","SFO",346,2586,11,10,2013-02-19 11:00:00
2013,2,19,1200,1035,85,1535,1404,91,"B6",641,"N627JB","JFK","SFO",355,2586,10,35,2013-02-19 10:00:00
2013,2,19,1207,1030,97,1541,1355,106,"AA",179,"N383AA","JFK","SFO",367,2586,10,30,2013-02-19 10:00:00
2013,2,19,1210,1030,100,1554,1415,99,"VX",23,"N842VA","JFK","SFO",353,2586,10,30,2013-02-19 10:00:00
2013,2,19,1429,1425,4,1755,1750,5,"UA",257,"N560UA","JFK","SFO",357,2586,14,25,2013-02-19 14:00:00
2013,2,19,1445,1430,15,1817,1815,2,"DL",1322,"N707TW","JFK","SFO",353,2586,14,30,2013-02-19 14:00:00
2013,2,19,1557,1530,27,1923,1910,13,"AA",85,"N398AA","JFK","SFO",345,2586,15,30,2013-02-19 15:00:00
2013,2,19,1736,1630,66,2109,2015,54,"VX",27,"N841VA","JFK","SFO",346,2586,16,30,2013-02-19 16:00:00
2013,2,19,1745,1745,0,2130,2120,10,"AA",177,"N336AA","JFK","SFO",362,2586,17,45,2013-02-19 17:00:00
2013,2,19,1832,1838,-6,2224,2210,14,"UA",389,"N557UA","JFK","SFO",349,2586,18,38,2013-02-19 18:00:00
2013,2,19,1909,1855,14,2244,2240,4,"VX",29,"N640VA","JFK","SFO",347,2586,18,55,2013-02-19 18:00:00
2013,2,20,1620,1530,50,2005,1910,55,"AA",85,"N383AA","JFK","SFO",365,2586,15,30,2013-02-20 15:00:00
2013,2,20,2057,1745,192,34,2120,194,"AA",177,"N332AA","JFK","SFO",354,2586,17,45,2013-02-20 17:00:00
2013,2,21,735,736,-1,1120,1115,5,"B6",643,"N768JB","JFK","SFO",373,2586,7,36,2013-02-21 07:00:00
2013,2,21,806,745,21,1136,1125,11,"AA",59,"N393AA","JFK","SFO",368,2586,7,45,2013-02-21 07:00:00
2013,2,21,1037,1035,2,1407,1404,3,"B6",641,"N640JB","JFK","SFO",372,2586,10,35,2013-02-21 10:00:00
2013,2,21,1539,1530,9,1916,1910,6,"AA",85,"N376AA","JFK","SFO",362,2586,15,30,2013-02-21 15:00:00
2013,2,21,1925,1838,47,2244,2210,34,"UA",389,"N512UA","JFK","SFO",339,2586,18,38,2013-02-21 18:00:00
2013,2,22,1544,1530,14,1929,1910,19,"AA",85,"N386AA","JFK","SFO",378,2586,15,30,2013-02-22 15:00:00
2013,2,22,1724,1725,-1,2053,2050,3,"UA",512,"N532UA","JFK","SFO",356,2586,17,25,2013-02-22 17:00:00
2013,2,22,1742,1745,-3,2130,2120,10,"AA",177,"N5FAAA","JFK","SFO",367,2586,17,45,2013-02-22 17:00:00
2013,2,22,2007,1935,32,2340,2316,24,"B6",645,"N552JB","JFK","SFO",357,2586,19,35,2013-02-22 19:00:00
2013,2,23,608,610,-2,954,935,19,"UA",303,"N508UA","JFK","SFO",385,2586,6,10,2013-02-23 06:00:00
2013,2,23,1034,1030,4,1402,1355,7,"AA",179,"N343AA","JFK","SFO",364,2586,10,30,2013-02-23 10:00:00
2013,2,23,1722,1725,-3,2120,2050,30,"UA",512,"N512UA","JFK","SFO",362,2586,17,25,2013-02-23 17:00:00
2013,2,23,1741,1745,-4,2139,2136,3,"DL",31,"N711ZX","JFK","SFO",341,2586,17,45,2013-02-23 17:00:00
2013,2,23,1934,1935,-1,2327,2316,11,"B6",645,"N794JB","JFK","SFO",356,2586,19,35,2013-02-23 19:00:00
2013,2,24,1547,1530,17,1928,1910,18,"AA",85,"N381AA","JFK","SFO",354,2586,15,30,2013-02-24 15:00:00
2013,2,24,1742,1745,-3,2123,2120,3,"AA",177,"N338AA","JFK","SFO",360,2586,17,45,2013-02-24 17:00:00
2013,2,24,1829,1838,-9,2218,2210,8,"UA",389,"N554UA","JFK","SFO",346,2586,18,38,2013-02-24 18:00:00
2013,2,24,1935,1935,0,2319,2316,3,"B6",645,"N641JB","JFK","SFO",355,2586,19,35,2013-02-24 19:00:00
2013,2,24,1937,1855,42,2314,2240,34,"VX",29,"N640VA","JFK","SFO",354,2586,18,55,2013-02-24 18:00:00
2013,2,25,600,600,0,929,925,4,"UA",303,"N505UA","JFK","SFO",364,2586,6,0,2013-02-25 06:00:00
2013,2,25,652,700,-8,1029,1025,4,"UA",309,"N525UA","JFK","SFO",358,2586,7,0,2013-02-25 07:00:00
2013,2,25,916,745,91,1241,1125,76,"AA",59,"N335AA","JFK","SFO",356,2586,7,45,2013-02-25 07:00:00
